6.388392333984375000e+02,2.335886230468750000e+02
6.395905761718750000e+02,1.990090332031250000e+02
6.395781860351562500e+02,1.878224334716796875e+02
6.387537231445312500e+02,1.919539489746093750e+02
6.387570800781250000e+02,1.917046203613281250e+02
6.363714599609375000e+02,1.916190490722656250e+02
6.327138671875000000e+02,1.955882415771484375e+02
6.321605224609375000e+02,1.962266387939453125e+02
6.272303466796875000e+02,1.981537475585937500e+02
6.202399291992187500e+02,1.974376373291015625e+02
6.140155029296875000e+02,1.975328369140625000e+02
6.090090942382812500e+02,1.963303375244140625e+02
6.043863525390625000e+02,1.961176300048828125e+02
6.002619628906250000e+02,1.967534637451171875e+02
5.956489257812500000e+02,1.970780639648437500e+02
5.919470825195312500e+02,1.969281616210937500e+02
5.876622314453125000e+02,1.975729370117187500e+02
5.838022460937500000e+02,1.995057373046875000e+02
5.782727661132812500e+02,1.984929504394531250e+02
5.739415283203125000e+02,1.975982208251953125e+02
5.695436401367187500e+02,1.992709960937500000e+02
5.647038574218750000e+02,1.990077667236328125e+02
5.588164062500000000e+02,1.999166717529296875e+02
5.536257324218750000e+02,2.006993713378906250e+02
5.472816162109375000e+02,1.993972778320312500e+02
5.422598266601562500e+02,1.991129913330078125e+02
5.366624145507812500e+02,1.980359344482421875e+02
5.312075195312500000e+02,1.989082794189453125e+02
5.262634277343750000e+02,1.969145202636718750e+02
5.204812011718750000e+02,1.981609497070312500e+02
5.159918212890625000e+02,2.012482147216796875e+02
5.106280517578125000e+02,1.978374328613281250e+02
5.073814392089843750e+02,2.010322265625000000e+02
5.025161437988281250e+02,2.000138244628906250e+02
4.974264526367187500e+02,1.992949829101562500e+02
4.926141357421875000e+02,2.017793731689453125e+02
4.844715881347656250e+02,2.028542480468750000e+02
4.796856079101562500e+02,2.046009216308593750e+02
4.730690917968750000e+02,2.026561889648437500e+02
4.660003051757812500e+02,2.019816741943359375e+02
4.600721130371093750e+02,2.030644836425781250e+02
4.529358520507812500e+02,2.022403259277343750e+02
4.438129272460937500e+02,2.001672668457031250e+02
4.386051025390625000e+02,1.999047851562500000e+02
4.334426269531250000e+02,1.991743011474609375e+02
4.287423095703125000e+02,2.003412322998046875e+02
4.236190185546875000e+02,2.011454315185546875e+02
4.172798767089843750e+02,2.015217590332031250e+02
4.131435546875000000e+02,2.032161712646484375e+02
4.066712036132812500e+02,2.054975738525390625e+02
4.008659362792968750e+02,2.018064117431640625e+02
3.954333496093750000e+02,2.044918823242187500e+02
3.892684326171875000e+02,2.032915344238281250e+02
3.826788940429687500e+02,2.064521636962890625e+02
3.742773132324218750e+02,2.065056762695312500e+02
3.667675781250000000e+02,2.054792022705078125e+02
3.594980163574218750e+02,2.021975708007812500e+02
3.527942810058593750e+02,2.036594238281250000e+02
3.473211059570312500e+02,2.045023803710937500e+02
3.415996704101562500e+02,2.053869018554687500e+02
3.352054138183593750e+02,2.021320495605468750e+02
3.311498413085937500e+02,2.054521484375000000e+02
3.244204101562500000e+02,2.028370208740234375e+02
3.188244018554687500e+02,2.048950195312500000e+02
2.929188232421875000e+02,2.091388854980468750e+02
2.845249938964843750e+02,2.100444030761718750e+02
2.842640991210937500e+02,2.098904113769531250e+02
2.769664306640625000e+02,2.082558441162109375e+02
2.693144226074218750e+02,2.084809570312500000e+02
2.620474853515625000e+02,2.074056396484375000e+02
2.519621887207031250e+02,2.058544769287109375e+02
2.486361694335937500e+02,2.073192443847656250e+02
2.445980682373046875e+02,2.083562774658203125e+02
2.374190521240234375e+02,2.088985443115234375e+02
2.286606750488281250e+02,2.083090209960937500e+02
2.287807312011718750e+02,2.085648193359375000e+02
2.228148193359375000e+02,2.084707031250000000e+02
2.189316558837890625e+02,2.077065429687500000e+02
2.128793029785156250e+02,2.137695922851562500e+02
2.054196166992187500e+02,2.110661315917968750e+02
1.981040344238281250e+02,2.113720855712890625e+02
1.914020690917968750e+02,2.121171569824218750e+02
1.769832000732421875e+02,2.105408020019531250e+02
1.684773864746093750e+02,2.131705627441406250e+02
1.683926086425781250e+02,2.132726135253906250e+02
1.626675720214843750e+02,2.121486816406250000e+02
1.596782226562500000e+02,2.136571044921875000e+02
1.498521728515625000e+02,2.071231384277343750e+02
1.438925781250000000e+02,2.049965667724609375e+02
1.391544494628906250e+02,2.045802001953125000e+02
1.329342651367187500e+02,2.042322540283203125e+02
1.275610275268554688e+02,2.069111633300781250e+02
1.222863464355468750e+02,2.079666137695312500e+02
1.154905853271484375e+02,2.058041076660156250e+02
1.090398406982421875e+02,2.067044067382812500e+02
1.025840148925781250e+02,2.076568145751953125e+02
9.908374023437500000e+01,2.035120849609375000e+02
9.428424072265625000e+01,2.055265350341796875e+02
8.602647399902343750e+01,2.062893066406250000e+02
8.127603912353515625e+01,2.039804534912109375e+02
7.629734039306640625e+01,2.046272125244140625e+02
7.086515808105468750e+01,2.015649108886718750e+02
6.473078155517578125e+01,2.033258056640625000e+02
6.002039718627929688e+01,2.070282135009765625e+02
5.570803833007812500e+01,2.076790618896484375e+02
4.459343338012695312e+01,2.071338500976562500e+02
4.065514373779296875e+01,2.088441467285156250e+02
3.517525100708007812e+01,2.070132904052734375e+02
3.065152359008789062e+01,2.095545806884765625e+02
2.557334899902343750e+01,2.102720184326171875e+02
1.965034294128417969e+01,2.081265869140625000e+02
1.056713294982910156e+01,2.180524902343750000e+02
4.214498043060302734e+00,2.165561676025390625e+02
1.785205721855163574e+00,2.047827453613281250e+02
8.331103324890136719e-01,2.058989715576171875e+02
2.967686057090759277e-01,2.155170593261718750e+02
