6.397053222656250000e+02,2.996617736816406250e+02,7.479226589202880859e-02
6.395457763671875000e+02,2.928649902343750000e+02,8.633305877447128296e-02
6.258635864257812500e+02,2.858462524414062500e+02,9.239313751459121704e-02
6.221395263671875000e+02,2.880733642578125000e+02,1.389633417129516602e-01
6.191915893554687500e+02,2.887609863281250000e+02,1.327193230390548706e-01
6.116440429687500000e+02,2.892977600097656250e+02,1.524921953678131104e-01
6.100187377929687500e+02,2.912693481445312500e+02,2.147852480411529541e-01
6.101566772460937500e+02,2.903265075683593750e+02,1.687664985656738281e-01
6.037428588867187500e+02,2.905856323242187500e+02,2.320811450481414795e-01
6.019762573242187500e+02,2.905624084472656250e+02,2.973039746284484863e-01
5.997660522460937500e+02,2.901045227050781250e+02,3.431400060653686523e-01
5.754730834960937500e+02,2.910476074218750000e+02,4.727222323417663574e-01
5.643565063476562500e+02,2.916879272460937500e+02,4.099390804767608643e-01
5.541952514648437500e+02,2.925223388671875000e+02,3.534562289714813232e-01
5.085077514648437500e+02,2.878349914550781250e+02,1.890567839145660400e-01
5.013407897949218750e+02,2.885839843750000000e+02,1.572044193744659424e-01
4.911406555175781250e+02,2.891854858398437500e+02,1.336802244186401367e-01
4.536889343261718750e+02,2.927555236816406250e+02,3.093433678150177002e-01
4.460869445800781250e+02,2.922761230468750000e+02,3.540442883968353271e-01
4.384459228515625000e+02,2.931651916503906250e+02,3.881356418132781982e-01
4.082093505859375000e+02,3.013836975097656250e+02,3.924767374992370605e-01
4.019318542480468750e+02,3.004805603027343750e+02,3.999986350536346436e-01
3.967796630859375000e+02,2.960940856933593750e+02,3.257205784320831299e-01
3.863337707519531250e+02,2.999311218261718750e+02,1.301950067281723022e-01
3.871100769042968750e+02,3.000106201171875000e+02,1.283883601427078247e-01
3.865365600585937500e+02,2.963892517089843750e+02,1.341205090284347534e-01
3.729989318847656250e+02,3.024979248046875000e+02,4.280958771705627441e-01
3.685882568359375000e+02,3.020263366699218750e+02,5.796319842338562012e-01
3.414260864257812500e+02,3.050043640136718750e+02,4.401024580001831055e-01
3.274478759765625000e+02,3.022398986816406250e+02,3.377446234226226807e-01
3.160856933593750000e+02,3.022757873535156250e+02,4.153841733932495117e-01
3.029855957031250000e+02,3.001378479003906250e+02,3.656865954399108887e-01
2.452356109619140625e+02,2.911524963378906250e+02,1.483353972434997559e-01
2.452336425781250000e+02,2.908714904785156250e+02,1.552410125732421875e-01
2.090632171630859375e+02,2.939985351562500000e+02,3.418099284172058105e-01
2.004939422607421875e+02,2.971708374023437500e+02,3.461345732212066650e-01
1.929548034667968750e+02,2.975638427734375000e+02,4.552195668220520020e-01
1.643199005126953125e+02,3.008333129882812500e+02,3.779391646385192871e-01
1.607610473632812500e+02,2.961640014648437500e+02,3.033413589000701904e-01
1.563606414794921875e+02,2.946331787109375000e+02,2.343242615461349487e-01
1.483799285888671875e+02,2.928313293457031250e+02,1.225364059209823608e-01
1.493365020751953125e+02,2.939087524414062500e+02,2.005983591079711914e-01
1.465586700439453125e+02,2.929213562011718750e+02,1.892180293798446655e-01
1.358715515136718750e+02,2.985829162597656250e+02,3.184522688388824463e-01
1.321323699951171875e+02,3.007355651855468750e+02,3.930511772632598877e-01
9.253286743164062500e+01,2.978475646972656250e+02,3.362658917903900146e-01
8.160114288330078125e+01,2.948322753906250000e+02,2.567582130432128906e-01
7.062873077392578125e+01,2.934465637207031250e+02,1.436509341001510620e-01
3.935193634033203125e+01,2.864863586425781250e+02,1.844018399715423584e-01
3.320938491821289062e+01,2.871883544921875000e+02,1.761616617441177368e-01
2.717704582214355469e+01,2.903209838867187500e+02,1.807731688022613525e-01
5.689641952514648438e+00,2.932531127929687500e+02,1.315836459398269653e-01
4.755156040191650391e+00,2.939197082519531250e+02,1.474196314811706543e-01
2.985983788967132568e-01,2.931136779785156250e+02,1.944179534912109375e-01
6.624139308929443359e+00,2.863669433593750000e+02,1.692911237478256226e-01
6.237348318099975586e-01,2.837579650878906250e+02,3.285362422466278076e-01
5.228251218795776367e-01,2.864459533691406250e+02,3.047297000885009766e-01
6.736305952072143555e-01,2.835885314941406250e+02,8.151836693286895752e-02
