6.366387329101562500e+02,1.862238006591796875e+02,7.478627562522888184e-02
6.360108642578125000e+02,1.855568847656250000e+02,6.223488226532936096e-02
6.331091918945312500e+02,1.881864013671875000e+02,5.960582941770553589e-02
6.329027099609375000e+02,1.849730834960937500e+02,6.511454284191131592e-02
6.333776855468750000e+02,1.874299926757812500e+02,6.371766328811645508e-02
6.329118041992187500e+02,1.844006195068359375e+02,5.939898639917373657e-02
6.313887329101562500e+02,1.888899536132812500e+02,5.872625112533569336e-02
6.295800781250000000e+02,1.855643615722656250e+02,5.745473504066467285e-02
6.272498779296875000e+02,1.873030242919921875e+02,9.924001991748809814e-02
6.265529785156250000e+02,1.859451904296875000e+02,5.444677174091339111e-02
6.248613281250000000e+02,1.857900238037109375e+02,8.110831677913665771e-02
6.216060180664062500e+02,1.854589996337890625e+02,1.019870713353157043e-01
6.148269653320312500e+02,1.837594146728515625e+02,1.423954218626022339e-01
6.123211059570312500e+02,1.839908752441406250e+02,1.852938979864120483e-01
6.091621704101562500e+02,1.839733886718750000e+02,1.693817973136901855e-01
6.070781860351562500e+02,1.841579437255859375e+02,2.203930169343948364e-01
6.070426025390625000e+02,1.841668090820312500e+02,2.225529849529266357e-01
6.037468872070312500e+02,1.838005828857421875e+02,2.215414196252822876e-01
6.013740844726562500e+02,1.853376007080078125e+02,3.312953114509582520e-01
5.974020996093750000e+02,1.844631652832031250e+02,3.330178856849670410e-01
5.931514892578125000e+02,1.856383514404296875e+02,4.225409924983978271e-01
5.899378662109375000e+02,1.847729492187500000e+02,3.352532386779785156e-01
5.871356201171875000e+02,1.856995086669921875e+02,4.460464417934417725e-01
5.821251831054687500e+02,1.888975372314453125e+02,2.131914347410202026e-01
5.709692382812500000e+02,1.883486022949218750e+02,9.914442151784896851e-02
5.705950927734375000e+02,1.889186401367187500e+02,1.131338998675346375e-01
5.655693969726562500e+02,1.837095336914062500e+02,6.254028528928756714e-02
5.606038818359375000e+02,1.842595825195312500e+02,3.779754042625427246e-02
5.559457397460937500e+02,1.860139923095703125e+02,4.043268039822578430e-02
5.499313354492187500e+02,1.895102539062500000e+02,4.612430930137634277e-02
5.459841308593750000e+02,1.870012207031250000e+02,1.062860935926437378e-01
5.428491210937500000e+02,1.866368865966796875e+02,2.511917650699615479e-01
5.385352783203125000e+02,1.851118774414062500e+02,2.348915338516235352e-01
5.342422485351562500e+02,1.841571960449218750e+02,3.168576061725616455e-01
5.298870239257812500e+02,1.866220855712890625e+02,2.968449592590332031e-01
5.262080688476562500e+02,1.848334808349609375e+02,3.597468435764312744e-01
5.225837402343750000e+02,1.848892669677734375e+02,4.358466863632202148e-01
5.184805908203125000e+02,1.854848937988281250e+02,4.072073698043823242e-01
5.147473144531250000e+02,1.866044006347656250e+02,4.683224260807037354e-01
5.096254882812500000e+02,1.862698974609375000e+02,4.477983713150024414e-01
5.061681823730468750e+02,1.878677520751953125e+02,3.725043833255767822e-01
5.016079101562500000e+02,1.887749328613281250e+02,4.258494377136230469e-01
4.987463378906250000e+02,1.890373382568359375e+02,2.947989106178283691e-01
4.936396789550781250e+02,1.901813354492187500e+02,2.758277058601379395e-01
4.881763610839843750e+02,1.917744598388671875e+02,2.612640559673309326e-01
4.845184020996093750e+02,1.924808044433593750e+02,1.427294909954071045e-01
4.770149536132812500e+02,1.730804901123046875e+02,2.047127112746238708e-02
4.747280273437500000e+02,1.966446838378906250e+02,1.652503386139869690e-02
4.524969787597656250e+02,1.725105133056640625e+02,2.424792759120464325e-02
4.675268554687500000e+02,1.969033355712890625e+02,3.410515561699867249e-02
4.589172363281250000e+02,1.904307556152343750e+02,2.783719636499881744e-02
4.534520874023437500e+02,1.877491455078125000e+02,1.936467736959457397e-02
4.497122802734375000e+02,1.734467773437500000e+02,1.809055730700492859e-02
4.441216430664062500e+02,1.752949676513671875e+02,1.998520828783512115e-02
4.395052490234375000e+02,1.817155456542968750e+02,4.635555297136306763e-02
4.317732238769531250e+02,1.846279296875000000e+02,5.793626978993415833e-02
4.250025634765625000e+02,1.872530517578125000e+02,7.990054041147232056e-02
4.187094421386718750e+02,1.873133544921875000e+02,1.137200817465782166e-01
4.162833251953125000e+02,1.858677673339843750e+02,1.279650032520294189e-01
4.108499755859375000e+02,1.896078033447265625e+02,1.849865019321441650e-01
4.080372619628906250e+02,1.888600616455078125e+02,1.157255470752716064e-01
4.092631225585937500e+02,1.625844421386718750e+02,4.253809154033660889e-02
3.806589660644531250e+02,1.852620849609375000e+02,3.954237699508666992e-02
3.784649353027343750e+02,1.861008758544921875e+02,8.211342990398406982e-02
3.731499633789062500e+02,1.931002197265625000e+02,1.097477823495864868e-01
3.672044982910156250e+02,1.934907379150390625e+02,8.529589325189590454e-02
3.617729492187500000e+02,1.847373352050781250e+02,5.723774433135986328e-02
3.583963623046875000e+02,1.899083862304687500e+02,3.547711670398712158e-02
3.818826293945312500e+02,1.965494995117187500e+02,3.846143931150436401e-02
3.496284790039062500e+02,1.808433227539062500e+02,2.118331007659435272e-02
3.450150756835937500e+02,1.888600463867187500e+02,4.681589454412460327e-02
3.378668823242187500e+02,1.890146179199218750e+02,9.013061225414276123e-02
3.312764587402343750e+02,1.890113220214843750e+02,1.037337258458137512e-01
3.251449890136718750e+02,1.910240936279296875e+02,1.678507924079895020e-01
3.214156188964843750e+02,1.884492187500000000e+02,2.443547546863555908e-01
3.254685974121093750e+02,2.032786407470703125e+02,6.444476544857025146e-02
3.164537048339843750e+02,2.026074981689453125e+02,6.298268586397171021e-02
2.847233581542968750e+02,1.890878601074218750e+02,7.973898947238922119e-02
2.842695617675781250e+02,1.894288330078125000e+02,8.045806735754013062e-02
2.779691772460937500e+02,1.914999389648437500e+02,7.160907983779907227e-02
