6.390280151367187500e+02,9.579848480224609375e+01,1.056884601712226868e-01
6.389449462890625000e+02,9.619919586181640625e+01,3.907364234328269958e-02
6.366867065429687500e+02,9.643041229248046875e+01,1.235201656818389893e-01
6.358982543945312500e+02,9.698418426513671875e+01,8.357784152030944824e-02
6.363507690429687500e+02,9.946131134033203125e+01,1.259413063526153564e-01
6.358842163085937500e+02,9.659870147705078125e+01,8.387824147939682007e-02
6.331660156250000000e+02,9.710712432861328125e+01,3.331476151943206787e-01
6.331021118164062500e+02,9.578272247314453125e+01,1.814274936914443970e-01
6.307701416015625000e+02,9.626215362548828125e+01,2.909175753593444824e-01
6.306402587890625000e+02,9.557705688476562500e+01,2.247910797595977783e-01
6.278297119140625000e+02,9.541191101074218750e+01,3.400313258171081543e-01
6.251738891601562500e+02,9.434582519531250000e+01,3.293424248695373535e-01
6.189730834960937500e+02,9.454318237304687500e+01,6.184278726577758789e-01
6.159085693359375000e+02,9.403131866455078125e+01,7.636127471923828125e-01
6.121561889648437500e+02,9.407827758789062500e+01,8.130384683609008789e-01
6.088577270507812500e+02,9.428852844238281250e+01,9.174727797508239746e-01
6.088240966796875000e+02,9.431021118164062500e+01,9.075735807418823242e-01
6.049453735351562500e+02,9.384130096435546875e+01,1.205217003822326660e+00
6.013740844726562500e+02,9.484482574462890625e+01,1.111032366752624512e+00
5.985936279296875000e+02,9.462782287597656250e+01,1.233458280563354492e+00
5.943450317382812500e+02,9.511956024169921875e+01,7.528290152549743652e-01
5.899378662109375000e+02,9.606963348388671875e+01,1.865217566490173340e+00
5.865382080078125000e+02,9.642079925537109375e+01,1.422497868537902832e+00
5.821251831054687500e+02,9.600419616699218750e+01,1.086517810821533203e+00
5.739594726562500000e+02,9.556162261962890625e+01,2.466581583023071289e+00
5.735780639648437500e+02,9.546130371093750000e+01,2.400281429290771484e+00
5.697637329101562500e+02,9.556063842773437500e+01,1.033380508422851562e+00
5.647788696289062500e+02,9.500444793701171875e+01,1.801828145980834961e+00
5.613236083984375000e+02,9.497267150878906250e+01,1.244513630867004395e+00
5.559104003906250000e+02,9.411660003662109375e+01,1.778836131095886230e+00
5.519750366210937500e+02,9.346911621093750000e+01,1.576500296592712402e+00
5.470422363281250000e+02,9.323846435546875000e+01,6.640915870666503906e-01
5.433085937500000000e+02,9.109000396728515625e+01,6.670107841491699219e-01
5.390324096679687500e+02,9.061360931396484375e+01,8.209365606307983398e-01
