6.385695190429687500e+02,1.989315338134765625e+02
6.397003173828125000e+02,1.941325225830078125e+02
6.354296875000000000e+02,1.503973541259765625e+02
6.340336303710937500e+02,1.487811737060546875e+02
6.325625000000000000e+02,1.479539489746093750e+02
6.185667724609375000e+02,1.438813934326171875e+02
6.128176269531250000e+02,1.441787414550781250e+02
5.863791503906250000e+02,1.484658203125000000e+02
5.802859497070312500e+02,1.480428009033203125e+02
5.727960205078125000e+02,1.471443634033203125e+02
5.470131225585937500e+02,1.452155761718750000e+02
5.412545166015625000e+02,1.437489929199218750e+02
5.356243896484375000e+02,1.435820159912109375e+02
5.296918334960937500e+02,1.429138793945312500e+02
5.026727294921875000e+02,1.464985351562500000e+02
4.956728515625000000e+02,1.480563507080078125e+02
4.676030273437500000e+02,1.484307861328125000e+02
4.604709777832031250e+02,1.465237884521484375e+02
4.397155151367187500e+02,1.437198944091796875e+02
4.253763122558593750e+02,1.392342834472656250e+02
4.178687133789062500e+02,1.393804168701171875e+02
3.880264282226562500e+02,1.432757263183593750e+02
3.879407348632812500e+02,1.432050170898437500e+02
3.793854980468750000e+02,1.445854644775390625e+02
3.487330322265625000e+02,1.450429687500000000e+02
3.344459838867187500e+02,1.439066925048828125e+02
3.268057861328125000e+02,1.433030700683593750e+02
3.069192504882812500e+02,1.404629821777343750e+02
3.004285583496093750e+02,1.410510864257812500e+02
2.712560729980468750e+02,1.470056152343750000e+02
2.627832336425781250e+02,1.476145477294921875e+02
2.556364746093750000e+02,1.469694976806640625e+02
2.253797454833984375e+02,1.439604797363281250e+02
2.185369262695312500e+02,1.428123626708984375e+02
2.115581207275390625e+02,1.411563415527343750e+02
1.890388336181640625e+02,1.406874389648437500e+02
1.817246704101562500e+02,1.419488220214843750e+02
1.758721923828125000e+02,1.424168548583984375e+02
1.478044433593750000e+02,1.477615356445312500e+02
1.400094909667968750e+02,1.461089782714843750e+02
1.333442077636718750e+02,1.456594848632812500e+02
1.108008575439453125e+02,1.413454895019531250e+02
1.046358642578125000e+02,1.394409942626953125e+02
7.595788574218750000e+01,1.426547393798828125e+02
7.040586853027343750e+01,1.435088195800781250e+02
6.853960418701171875e+01,1.455591125488281250e+02
4.783391952514648438e+01,1.437107849121093750e+02
4.271772766113281250e+01,1.459444274902343750e+02
3.784914016723632812e+01,1.434003295898437500e+02
2.012125778198242188e+01,1.426463775634765625e+02
1.752843856811523438e+01,1.421788940429687500e+02
1.455047988891601562e+01,1.449669799804687500e+02
7.963953018188476562e+00,1.533497924804687500e+02
7.097885131835937500e+00,1.501581878662109375e+02
5.435708045959472656e+00,1.532355041503906250e+02
