6.385695190429687500e+02,2.747615051269531250e+02
6.397003173828125000e+02,1.941325225830078125e+02
6.380692749023437500e+02,2.292735900878906250e+02
6.361287841796875000e+02,2.297645874023437500e+02
6.343474731445312500e+02,2.282152404785156250e+02
6.194598388671875000e+02,2.271147460937500000e+02
6.155059814453125000e+02,2.283652648925781250e+02
5.902733764648437500e+02,2.342569885253906250e+02
5.820773925781250000e+02,2.334789276123046875e+02
5.757822265625000000e+02,2.295777435302734375e+02
5.431297607421875000e+02,2.282840270996093750e+02
5.367593994140625000e+02,2.306589965820312500e+02
5.326533203125000000e+02,2.262568969726562500e+02
5.279033203125000000e+02,2.264939117431640625e+02
5.050617675781250000e+02,2.289662933349609375e+02
4.980601196289062500e+02,2.307451629638671875e+02
4.658044433593750000e+02,2.304928894042968750e+02
4.583734130859375000e+02,2.303629150390625000e+02
4.346340637207031250e+02,2.297194976806640625e+02
4.244793395996093750e+02,2.263714904785156250e+02
4.190651855468750000e+02,2.275189819335937500e+02
3.910134887695312500e+02,2.359410858154296875e+02
3.909319458007812500e+02,2.357073364257812500e+02
3.826791992187500000e+02,2.373856048583984375e+02
3.490317993164062500e+02,2.358447570800781250e+02
3.353450622558593750e+02,2.343307800292968750e+02
3.291924438476562500e+02,2.314824523925781250e+02
3.072166137695312500e+02,2.315128173828125000e+02
3.010277709960937500e+02,2.314845123291015625e+02
2.757456665039062500e+02,2.371629791259765625e+02
2.657720336914062500e+02,2.410941009521484375e+02
2.574337158203125000e+02,2.375427856445312500e+02
2.292546081542968750e+02,2.319693298339843750e+02
2.152524108886718750e+02,2.294773559570312500e+02
2.142380981445312500e+02,2.314143371582031250e+02
1.842607879638671875e+02,2.323542633056640625e+02
1.781294097900390625e+02,2.345100402832031250e+02
1.716825866699218750e+02,2.350219879150390625e+02
1.489995117187500000e+02,2.346856384277343750e+02
1.355228881835937500e+02,2.345230712890625000e+02
1.294658508300781250e+02,2.340051422119140625e+02
1.119897766113281250e+02,2.287748718261718750e+02
1.070271606445312500e+02,2.268992767333984375e+02
7.685556793212890625e+01,2.289592285156250000e+02
7.428900146484375000e+01,2.306851806640625000e+02
6.853960418701171875e+01,2.319275512695312500e+02
4.093617248535156250e+01,2.297417449951171875e+02
4.033292388916015625e+01,2.326010131835937500e+02
3.367696380615234375e+01,2.296679992675781250e+02
1.593189239501953125e+01,2.269092102050781250e+02
1.130154991149902344e+01,2.261474914550781250e+02
9.514665603637695312e+00,2.262109222412109375e+02
2.621285438537597656e+00,2.339727478027343750e+02
1.774471282958984375e+00,2.267035522460937500e+02
2.144287109375000000e+00,2.350563812255859375e+02
