6.377023925781250000e+02,2.951531982421875000e+02
6.382724609375000000e+02,2.976114196777343750e+02
6.376228637695312500e+02,2.948830566406250000e+02
6.374348144531250000e+02,2.761348876953125000e+02
6.382744140625000000e+02,3.065231323242187500e+02
6.377633056640625000e+02,2.599239501953125000e+02
6.389754028320312500e+02,2.172956237792968750e+02
6.395003662109375000e+02,2.163619537353515625e+02
6.379922485351562500e+02,2.061044616699218750e+02
6.371626586914062500e+02,1.988022766113281250e+02
6.339395751953125000e+02,1.991844177246093750e+02
6.291929931640625000e+02,1.952151031494140625e+02
6.264003906250000000e+02,1.997234191894531250e+02
6.227331542968750000e+02,1.979493865966796875e+02
6.191498413085937500e+02,1.956359863281250000e+02
6.160213012695312500e+02,1.954925231933593750e+02
6.119072265625000000e+02,1.960105133056640625e+02
6.080136108398437500e+02,1.995364227294921875e+02
6.029893798828125000e+02,2.002692260742187500e+02
5.983922119140625000e+02,2.027962188720703125e+02
5.923962402343750000e+02,2.043759155273437500e+02
5.861168823242187500e+02,2.043869934082031250e+02
5.799800415039062500e+02,2.041156005859375000e+02
5.728321533203125000e+02,2.029854125976562500e+02
5.676839599609375000e+02,2.007992858886718750e+02
5.612142944335937500e+02,2.011250610351562500e+02
5.535487060546875000e+02,1.953764801025390625e+02
5.467756958007812500e+02,1.955766906738281250e+02
5.425025634765625000e+02,1.976140899658203125e+02
5.380557861328125000e+02,1.945603332519531250e+02
5.343963623046875000e+02,1.958419799804687500e+02
5.270661010742187500e+02,1.991214294433593750e+02
5.228750000000000000e+02,2.016064758300781250e+02
5.191094970703125000e+02,2.000952148437500000e+02
5.139124755859375000e+02,2.007851257324218750e+02
5.071788024902343750e+02,2.025129699707031250e+02
5.017624511718750000e+02,2.013737335205078125e+02
4.957406616210937500e+02,2.052820129394531250e+02
4.898223266601562500e+02,2.033642425537109375e+02
4.822291259765625000e+02,2.069426727294921875e+02
4.744461059570312500e+02,2.055883331298828125e+02
4.685442504882812500e+02,2.063317260742187500e+02
4.605545959472656250e+02,2.069115753173828125e+02
4.538371582031250000e+02,2.059939575195312500e+02
4.291661376953125000e+02,1.961195983886718750e+02
4.251062011718750000e+02,2.005726623535156250e+02
4.202185058593750000e+02,1.971899719238281250e+02
4.201915893554687500e+02,1.971779785156250000e+02
4.186699829101562500e+02,2.070139465332031250e+02
4.147574462890625000e+02,2.088875732421875000e+02
4.028664550781250000e+02,2.042221984863281250e+02
3.942764587402343750e+02,2.035926818847656250e+02
3.871656799316406250e+02,2.036294555664062500e+02
3.820906982421875000e+02,2.047696838378906250e+02
3.740882568359375000e+02,2.035926208496093750e+02
3.678157043457031250e+02,2.011408081054687500e+02
3.676948242187500000e+02,2.001074523925781250e+02
3.592829589843750000e+02,1.987921905517578125e+02
3.531468200683593750e+02,1.961854858398437500e+02
3.463598632812500000e+02,1.993382720947265625e+02
3.423793029785156250e+02,1.977464294433593750e+02
3.350085449218750000e+02,1.961398773193359375e+02
3.243744506835937500e+02,2.021076507568359375e+02
3.195032043457031250e+02,2.017521057128906250e+02
3.147980041503906250e+02,2.024894104003906250e+02
3.147703552246093750e+02,2.030113220214843750e+02
3.091814575195312500e+02,2.032079467773437500e+02
3.022313842773437500e+02,2.009859924316406250e+02
2.960882263183593750e+02,2.040919494628906250e+02
2.901621093750000000e+02,2.024079284667968750e+02
2.818514404296875000e+02,2.024144287109375000e+02
2.753756103515625000e+02,2.033146667480468750e+02
2.680293579101562500e+02,2.049725646972656250e+02
2.608730468750000000e+02,2.038835754394531250e+02
2.542638397216796875e+02,2.065640258789062500e+02
2.484991760253906250e+02,2.062375488281250000e+02
