6.394112548828125000e+02,2.773577270507812500e+02
6.394839477539062500e+02,2.668092651367187500e+02
6.395925903320312500e+02,2.501592102050781250e+02
6.333768310546875000e+02,1.463441619873046875e+02
6.301967163085937500e+02,1.450540771484375000e+02
6.303616943359375000e+02,1.427872467041015625e+02
6.158466186523437500e+02,1.404435729980468750e+02
6.109927978515625000e+02,1.399830932617187500e+02
6.073957519531250000e+02,1.388425598144531250e+02
5.908026123046875000e+02,1.404132995605468750e+02
5.867189941406250000e+02,1.401923980712890625e+02
5.834162597656250000e+02,1.422161560058593750e+02
5.651511230468750000e+02,1.440335998535156250e+02
5.615524902343750000e+02,1.435032348632812500e+02
5.427034912109375000e+02,1.416755981445312500e+02
5.377407226562500000e+02,1.405458984375000000e+02
5.337777099609375000e+02,1.386380767822265625e+02
5.134702758789062500e+02,1.387257080078125000e+02
5.097908935546875000e+02,1.379016876220703125e+02
4.933839111328125000e+02,1.402438049316406250e+02
4.827153320312500000e+02,1.420067443847656250e+02
4.759784545898437500e+02,1.430513763427734375e+02
4.706217651367187500e+02,1.412287445068359375e+02
4.488048095703125000e+02,1.376349639892578125e+02
4.416615600585937500e+02,1.389447479248046875e+02
4.261460571289062500e+02,1.373827667236328125e+02
4.160509948730468750e+02,1.368472442626953125e+02
4.110464172363281250e+02,1.385503234863281250e+02
3.943517150878906250e+02,1.424214324951171875e+02
3.886437377929687500e+02,1.423211669921875000e+02
3.817354125976562500e+02,1.434492034912109375e+02
3.597193603515625000e+02,1.414288787841796875e+02
3.481302490234375000e+02,1.394393005371093750e+02
3.423674316406250000e+02,1.370922546386718750e+02
3.246766967773437500e+02,1.334843750000000000e+02
3.193608398437500000e+02,1.334469604492187500e+02
2.943343200683593750e+02,1.377467346191406250e+02
2.882809448242187500e+02,1.399705810546875000e+02
2.819027099609375000e+02,1.401110839843750000e+02
2.580581665039062500e+02,1.374552917480468750e+02
2.510608520507812500e+02,1.389683532714843750e+02
2.457356872558593750e+02,1.376282043457031250e+02
2.262961425781250000e+02,1.344398498535156250e+02
2.189551391601562500e+02,1.346953887939453125e+02
2.133647308349609375e+02,1.344660644531250000e+02
1.905710449218750000e+02,1.395509796142578125e+02
1.897969970703125000e+02,1.387299194335937500e+02
1.826329956054687500e+02,1.392651367187500000e+02
1.595351257324218750e+02,1.385481262207031250e+02
1.532434387207031250e+02,1.379178771972656250e+02
1.328008117675781250e+02,1.341410980224609375e+02
1.273115234375000000e+02,1.335089874267578125e+02
1.237694473266601562e+02,1.335054626464843750e+02
1.028911819458007812e+02,1.369489135742187500e+02
9.802157592773437500e+01,1.379860839843750000e+02
9.292532348632812500e+01,1.384758300781250000e+02
7.227830505371093750e+01,1.384732971191406250e+02
6.647323608398437500e+01,1.373296203613281250e+02
6.341394042968750000e+01,1.371482543945312500e+02
4.685675048828125000e+01,1.339997253417968750e+02
4.685680389404296875e+01,1.339994506835937500e+02
4.353266143798828125e+01,1.353428649902343750e+02
2.391915130615234375e+01,1.380148315429687500e+02
1.962348937988281250e+01,1.384923706054687500e+02
8.856338500976562500e+00,1.400367431640625000e+02
9.331252098083496094e+00,1.429492797851562500e+02
7.214067459106445312e+00,1.417064208984375000e+02
