6.395728759765625000e+02,1.928045959472656250e+02,4.833887144923210144e-02
6.397026367187500000e+02,2.023818817138671875e+02,5.018321052193641663e-02
6.383579711914062500e+02,1.962369232177734375e+02,8.024621754884719849e-02
6.397046508789062500e+02,1.710335540771484375e+02,7.540427148342132568e-02
6.392146606445312500e+02,1.773729553222656250e+02,1.676424145698547363e-01
6.366366577148437500e+02,1.751612548828125000e+02,1.187839210033416748e-01
6.329998168945312500e+02,1.718711242675781250e+02,1.492509692907333374e-01
6.157039184570312500e+02,1.723937835693359375e+02,2.244342267513275146e-01
6.103427734375000000e+02,1.739225921630859375e+02,2.470406442880630493e-01
6.061152954101562500e+02,1.748554992675781250e+02,2.792226076126098633e-01
5.841654052734375000e+02,1.761148376464843750e+02,3.025092780590057373e-01
5.793556518554687500e+02,1.750954589843750000e+02,2.884323894977569580e-01
5.742468872070312500e+02,1.736144409179687500e+02,2.569355368614196777e-01
5.559314575195312500e+02,1.718007965087890625e+02,2.193771898746490479e-01
5.510651855468750000e+02,1.719510040283203125e+02,2.852545678615570068e-01
5.273172607421875000e+02,1.770626831054687500e+02,3.183454275131225586e-01
5.210125122070312500e+02,1.778928680419921875e+02,4.063633680343627930e-01
5.148273925781250000e+02,1.789083709716796875e+02,3.901112973690032959e-01
4.902555541992187500e+02,1.743206939697265625e+02,2.850377559661865234e-01
4.839783325195312500e+02,1.728548889160156250e+02,2.354368120431900024e-01
4.786773681640625000e+02,1.724353942871093750e+02,1.882545948028564453e-01
4.532308044433593750e+02,1.724306488037109375e+02,2.522523701190948486e-01
4.458843078613281250e+02,1.743187866210937500e+02,3.015269339084625244e-01
4.404232788085937500e+02,1.760239410400390625e+02,3.162227869033813477e-01
4.135222473144531250e+02,1.768873748779296875e+02,3.701305985450744629e-01
4.072649230957031250e+02,1.757113647460937500e+02,2.956015467643737793e-01
4.019764099121093750e+02,1.739875946044921875e+02,2.830830216407775879e-01
3.791874389648437500e+02,1.722057342529296875e+02,1.516339182853698730e-01
3.738353881835937500e+02,1.727814025878906250e+02,2.039018720388412476e-01
3.662719726562500000e+02,1.741598510742187500e+02,2.556768655776977539e-01
3.398966674804687500e+02,1.792455444335937500e+02,4.214051067829132080e-01
3.401228942871093750e+02,1.790869750976562500e+02,4.531080722808837891e-01
3.325890808105468750e+02,1.781871032714843750e+02,3.843703567981719971e-01
2.993637695312500000e+02,1.736585845947265625e+02,2.629048526287078857e-01
2.803047485351562500e+02,1.715796508789062500e+02,1.571320742368698120e-01
2.742238464355468750e+02,1.718961486816406250e+02,1.505313217639923096e-01
2.660818481445312500e+02,1.740523071289062500e+02,2.409904599189758301e-01
2.579684143066406250e+02,1.746519165039062500e+02,3.281390666961669922e-01
2.262320251464843750e+02,1.766608276367187500e+02,3.783417046070098877e-01
2.197291412353515625e+02,1.767521209716796875e+02,3.615083694458007812e-01
2.200939788818359375e+02,1.779524536132812500e+02,3.502944111824035645e-01
1.980275878906250000e+02,1.740570068359375000e+02,1.765339672565460205e-01
1.914799804687500000e+02,1.726429748535156250e+02,1.211388111114501953e-01
1.699084014892578125e+02,1.739848632812500000e+02,3.041349649429321289e-01
1.634399261474609375e+02,1.761434936523437500e+02,3.368188738822937012e-01
1.567423706054687500e+02,1.765610961914062500e+02,3.839296996593475342e-01
1.309606018066406250e+02,1.784154052734375000e+02,3.944444060325622559e-01
1.249110565185546875e+02,1.773196868896484375e+02,3.419324159622192383e-01
1.183653182983398438e+02,1.767076568603515625e+02,3.843191862106323242e-01
9.767907714843750000e+01,1.710633850097656250e+02,1.559826582670211792e-01
9.236972045898437500e+01,1.707504577636718750e+02,1.584110856056213379e-01
8.676342773437500000e+01,1.697793121337890625e+02,1.850476562976837158e-01
6.410890197753906250e+01,1.736826171875000000e+02,3.540623486042022705e-01
5.910167312622070312e+01,1.749782867431640625e+02,3.601174652576446533e-01
5.356619644165039062e+01,1.756789398193359375e+02,5.182500481605529785e-01
3.131161880493164062e+01,1.752611694335937500e+02,3.022847175598144531e-01
2.647688484191894531e+01,1.739455261230468750e+02,3.307452797889709473e-01
2.203079032897949219e+01,1.734179840087890625e+02,2.533059120178222656e-01
5.748966693878173828e+00,1.719755554199218750e+02,1.411345750093460083e-01
4.505874633789062500e+00,1.713069610595703125e+02,1.873150318861007690e-01
3.393875598907470703e+00,2.308177947998046875e+02,8.602954447269439697e-02
2.687674283981323242e+00,2.351378631591796875e+02,5.259636044502258301e-02
3.266888260841369629e-01,2.902884521484375000e+02,2.926747873425483704e-02
