6.814518816844919513e+01
8.417562166727122985e+01
9.546313332044753963e+01
1.088441405659181953e+02
1.087755757496124147e+02
1.137434973341976701e+02
1.117224224742212755e+02
1.053800777885941642e+02
1.018161381061893849e+02
1.345893180509065417e+02
1.271456869743557689e+02
1.196228704777916363e+02
3.609847765916430262e+01
3.872038106306148819e+01
4.162297439958324219e+01
4.738022134704328892e+01
5.756417060319603252e+01
6.885658079685461530e+01
8.189732109443050945e+01
9.574094391481261823e+01
1.073952405847198719e+02
1.134935959300635488e+02
1.121944989601824290e+02
1.077792867222452884e+02
1.046245344583465595e+02
9.902852428528164808e+01
9.638776481003193908e+01
9.536707077408784983e+01
9.201928768310074247e+01
9.069612190145431896e+01
8.871128380112946843e+01
8.662953984722118150e+01
8.305092951660050460e+01
8.237311175005574171e+01
7.977325433474906902e+01
7.681900401241621523e+01
7.426575532154507187e+01
6.942199869298052306e+01
6.372847101039513973e+01
5.767652409041315309e+01
4.654612308815000432e+01
3.791287961021477315e+01
3.352554349036318371e+01
3.346461174916883863e+01
3.556292113037432756e+01
3.974760454904417628e+01
5.246168753800615292e+01
5.791215543194855542e+01
7.124049682783474680e+01
8.689984870060227706e+01
1.011614097172289206e+02
1.137695207016309666e+02
1.151613042869373089e+02
1.095535709473481347e+02
1.060644391799269357e+02
1.020152007124419384e+02
9.562747268337322737e+01
9.254702167978490479e+01
9.194130693018441036e+01
9.000000000000000000e+01
8.607579867489593539e+01
8.379686167250082462e+01
8.099627841277246887e+01
7.951664016554843784e+01
6.645288352023311518e+01
6.102491139138565046e+01
6.104811140260454039e+01
5.361175505958397025e+01
4.462036702424644830e+01
3.712004487884706094e+01
3.078384821085086998e+01
3.168526647818545783e+01
3.663683502589354646e+01
4.659609789148803571e+01
5.652015151423723438e+01
5.632052554550141821e+01
7.054483209430590307e+01
8.470165964721165608e+01
9.961757976478764931e+01
1.109055281331051361e+02
1.151388795401863092e+02
1.087689549975506509e+02
1.000702913830376559e+02
9.627061602499004778e+01
9.626926198892584807e+01
9.331372188809122292e+01
9.000000000000000000e+01
8.682823191993767864e+01
8.425336205871306561e+01
8.276909455132540927e+01
8.116968166602522672e+01
7.854658965602600063e+01
7.643497203989274169e+01
7.445012848890689838e+01
7.246616633876611502e+01
6.754858222277114521e+01
6.341312074122602382e+01
5.776070018075711943e+01
5.093399562442606765e+01
4.168697544228423624e+01
3.606380776979093383e+01
3.254862399042448828e+01
3.230173887558289181e+01
3.599600248160457028e+01
4.254513076422761486e+01
5.207211031205274310e+01
6.400315558658755322e+01
7.888124484365987144e+01
9.264219426146701153e+01
4.294380401327581609e+01
6.755821406816592400e+01
6.287986827562853165e+01
5.717755122907842491e+01
5.113600689247768827e+01
4.699252676015048991e+01
4.402473286409020403e+01
